,id,title,rating,user
15,10112885,Night Film,3,516
16,35400726,The Voice Inside: A Thriller,4,516
17,16065538,"The Eye of God (Sigma Force, #9)",3,516
18,43309498,Elevator Pitch,0,516
19,39296491,"Consumed (Firefighters, #1)",0,516
0,168642,In Cold Blood,0,519
1,8442457,Gone Girl,0,519
0,56305,The Yoga Sutras,0,520
1,3228917,Outliers: The Story of Success,5,520
2,24284,Les Misérables,0,520
3,224500,"Point Blank (Alex Rider, #2)",0,520
0,181400,The Tale of Three Trees,5,521
1,30289,The Republic,4,521
2,17184,The Invisible Man,5,521
3,72543,The Door in the Wall,5,521
4,857528,Call It Courage,5,521
5,41667,"My Side of the Mountain (Mountain, #1)",5,521
6,125404,"The Indian in the Cupboard (The Indian in the Cupboard, #1)",5,521
7,233818,Island of the Blue Dolphins,5,521
8,10365,Where the Red Fern Grows,5,521
9,23919,The Complete Stories and Poems,5,521
10,35220,The Red Badge of Courage,3,521
11,5148,A Separate Peace,5,521
12,5308,The Pearl,5,521
13,51496,The Strange Case of Dr. Jekyll and Mr. Hyde,5,521
14,2998,The Secret Garden,5,521
15,890,Of Mice and Men,5,521
16,5107,The Catcher in the Rye,4,521
17,10210,Jane Eyre,5,521
18,1885,Pride and Prejudice,5,521
19,759611,"Brown Bear, Brown Bear, What Do You See?",5,521
0,30038654,"Home (Binti, #2)",0,522
1,27163019,"The Vision, Volume 1: Little Worse Than A Man",0,522
2,29868604,My Own Words,0,522
3,25422234,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,5,522
4,49183690,"Ink & Sigil (Ink & Sigil, #1)",0,522
5,9537787,Lizard Music,0,522
6,25446343,"Muse of Nightmares (Strange the Dreamer, #2)",5,522
7,28449207,"Strange the Dreamer (Strange the Dreamer, #1)",5,522
8,21946558,"The Thief Who Pulled on Trouble's Braids (Amra Thetys, #1)",0,522
9,42036538,"Gideon the Ninth (The Locked Tomb, #1)",0,522
10,39714124,"Empire of Sand (The Books of Ambha, #1)",0,522
11,52166786,"The Empire of Gold (Daevabad Trilogy, #3)",0,522
12,48510619,"The Book of Koli (Rampart Trilogy, #1)",0,522
13,42074525,The City We Became (Great Cities #1),0,522
14,39988431,"The Kingdom of Copper (The Daevabad Trilogy, #2)",5,522
15,37919362,"A Blight of Blackwings (Seven Kennings, #2)",5,522
16,22237181,Encounters at the Heart of the World: A History of the Mandan People,0,522
17,26200563,Hamilton: The Revolution,0,522
18,25852784,Evicted: Poverty and Profit in the American City,0,522
19,34846249,Locking Up Our Own: Crime and Punishment in Black America,0,522
0,3431,The Five People You Meet in Heaven,0,524
0,7103074,The Insider,0,525
1,2034817,Principles of Measurement Systems,0,525
0,16113737,The Reason I Jump: The Inner Voice of a Thirteen-Year-Old Boy with Autism,0,527
1,13538677,The House I Loved,0,527
0,22072059,"Unbeautiful (Unbeautiful, #1)",0,529
1,20624149,"Seth & Greyson (The Coincidence, #7)",0,529
2,20739284,"The Certainty of Violet & Luke (The Coincidence, #5)",0,529
3,18166143,"The Resolution of Callie & Kayden (The Coincidence, #6)",0,529
4,20927261,"The Probability of Violet & Luke (The Coincidence, #4)",0,529
5,17152025,"The Destiny of Violet & Luke (The Coincidence, #3)",0,529
6,16718083,"The Redemption of Callie & Kayden (The Coincidence, #2)",0,529
7,16113791,"The Coincidence of Callie & Kayden (The Coincidence, #1)",0,529
8,18841330,"Sins & Secrets (Sins, #1)",0,529
9,22606008,"Until the End (Sea Breeze, #9)",0,529
10,18870150,"Hold on Tight (Sea Breeze, #8)",0,529
11,18870159,"Bad for You (Sea Breeze, #7)",0,529
12,17835773,"Misbehaving (Sea Breeze, #6)",0,529
13,15828714,"Sometimes It Lasts (Sea Breeze, #5)",0,529
14,13146214,"Because of Low (Sea Breeze, #2)",0,529
15,13496738,"While It Lasts (Sea Breeze, #3)",0,529
16,11479285,"Breathe (Sea Breeze, #1)",0,529
17,17383005,"The Sea Breeze Collection: Breathe; Because of Low; While It Lasts; Just for Now (Sea Breeze, #1-4)",0,529
18,15778138,"Just for Now (Sea Breeze, #4)",5,529
19,3463,A Bend in the Road,5,529
0,5695,Demons,0,530
1,27822,Eugene Onegin,0,530
2,6988392,The Living Mountain,0,530
3,895779,Findings,0,530
4,318431,Long Walk to Freedom,3,530
5,4934,The Brothers Karamazov,0,530
6,77298,Aunt Julia and the Scriptwriter,5,530
7,13633158,Magnificence,4,530
8,9648,Keep the Aspidistra Flying,4,530
9,7988426,"Boxer, Beetle",4,530
10,6185,Wuthering Heights,4,530
11,6356399,Manhood for Amateurs,3,530
12,587638,Gentlemen of the Road,3,530
13,10756240,Telegraph Avenue,0,530
14,16703,The Yiddish Policemen's Union,3,530
15,4327583,Notes From Walnut Tree Farm,0,530
16,1344371,Wildwood: A Journey through Trees,0,530
17,2688775,The Wild Places,4,530
18,4952,What Is the What,5,530
19,169524,Twenty Thousand Streets Under the Sky,5,530
0,827685,Up from Slavery,3,531
1,49234,The Third Chimpanzee: The Evolution and Future of the Human Animal,4,531
2,6117055,The Greatest Show on Earth: The Evidence for Evolution,4,531
3,40580,Stupid White Men,3,531
4,159760,Reviving Ophelia: Saving the Selves of Adolescent Girls,3,531
5,1301,Moneyball: The Art of Winning an Unfair Game,4,531
6,6516450,What the Dog Saw and Other Adventures,3,531
7,6604712,Eating Animals,3,531
8,24,In a Sunburned Country,4,531
9,2082136,Bonk: The Curious Coupling of Science and Sex,4,531
10,63697,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,4,531
11,32145,Stiff: The Curious Lives of Human Cadavers,4,531
12,3109,The Omnivore's Dilemma: A Natural History of Four Meals,4,531
13,3228917,Outliers: The Story of Success,4,531
14,40102,Blink: The Power of Thinking Without Thinking,4,531
15,2612,The Tipping Point: How Little Things Can Make a Big Difference,4,531
16,1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,3,531
17,7841677,"The Dirty Life: On Farming, Food, and Love",0,531
18,42603,Black Like Me,3,531
19,4143,Barrel Fever: Stories and Essays,3,531
0,43763,"Interview with the Vampire (The Vampire Chronicles, #1)",0,533
0,40163119,Say Nothing: A True Story of Murder and Memory in Northern Ireland,0,534
1,41057294,Normal People,4,534
2,43480010,Our Stop,3,534
3,20342617,Just Mercy: A Story of Justice and Redemption,0,534
4,44890081,My Dark Vanessa,3,534
5,43263696,Dominicana,4,534
6,41716692,"The Bookshop on the Shore (Scottish Bookshop, #2)",4,534
7,43713207,The Empty Nesters,0,534
8,42123247,My Name is Why,0,534
9,49344568,My Perfect Wife,2,534
10,43209291,Akin,4,534
11,28449257,The Wonder,0,534
12,49529589,The Argument,2,534
13,53137860,The Lies We Hide,3,534
14,36809135,Where the Crawdads Sing,5,534
15,42207168,The Gifted School,3,534
16,42431386,The Bookish Life of Nina Hill,3,534
17,41880609,On Earth We're Briefly Gorgeous,0,534
18,42201996,"Ask Again, Yes",0,534
19,40597810,Daisy Jones & The Six,4,534
0,8962,"A Living Nightmare (Cirque Du Freak, #1)",0,536
0,18104725,The Almost Nearly Perfect People: Behind the Myth of the Scandinavian Utopia,2,537
1,26530315,The Book That Matters Most,0,537
2,28260001,Belgravia,0,537
3,26863057,"Age of Myth (The Legends of the First Empire, #1)",0,537
0,104608,Happy Days,0,538
1,217402,Cherry,0,538
2,10335308,Is Everyone Hanging Out Without Me?,0,538
3,15931,"The Notebook (The Notebook, #1)",0,538
0,13585501,"The Chocolate Thief (Amour et Chocolat, #1)",0,539
1,233818,Island of the Blue Dolphins,0,539
2,25041504,"After You (Me Before You, #2)",5,539
3,22341147,Cooper Bartholomew Is Dead,0,539
4,13131625,Sweet Damage,0,539
5,18621200,Say Her Name,0,539
6,13581990,"The Eternity Cure (Blood of Eden, #2)",5,539
7,6316171,Hate List,4,539
8,11988046,"Pivot Point (Pivot Point, #1)",0,539
9,9851860,Joy for Beginners,3,539
10,4313522,The School of Essential Ingredients,0,539
11,7664334,Amy & Roger's Epic Detour,0,539
12,6380296,Liar,0,539
13,7327301,No and Me,0,539
14,11560914,Whisper,4,539
15,12458914,The Look,3,539
16,11250053,The Snow Child,4,539
17,12937427,"The Madness Underneath (Shades of London, #2)",0,539
18,12849260,Small Damages,5,539
19,10757749,Bunheads,0,539
0,16119079,"Forever My Girl (Beaumont, #1)",0,540
1,45042530,Full Circle: From Hollywood to Real Life and Back Again,0,540
2,52007074,A Beautiful Day in the Neighborhood (Movie Tie-In): Neighborly Words of Wisdom from Mister Rogers,0,540
3,1934,Little Women,0,540
4,5107,The Catcher in the Rye,0,540
5,43822167,Idol Truth: A Memoir,5,540
6,38508771,In Pieces,0,540
7,38656999,The Good Neighbor: The Life and Work of Fred Rogers,0,540
8,33590214,Young Jane Young,0,540
9,39283392,The Sweetest Heart (Shores of Indian Lake #2),0,540
10,32828517,The Captain's Daughter,0,540
11,498886,Grinding It Out: The Making of McDonald's,0,540
12,16181775,"The Rosie Project (Don Tillman, #1)",0,540
0,8740431,الأخلاق: الضائع من الموارد الخلقية,0,542
1,6928795,منطق ابن خلدون,0,542
2,6286604,وعاظ السلاطين,0,542
3,6494415,مهزلة العقل البشري,0,542
4,6136509,خوارق اللاشعور,0,542
0,178788,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted and the Startling Implications for Diet, Weight Loss, and Long-term Health",4,544
1,9717,The Unbearable Lightness of Being,4,544
2,43641,Water for Elephants,4,544
3,8683812,The Paris Wife,0,544
4,6596,The Four Agreements: A Practical Guide to Personal Freedom,0,544
5,6514,The Bell Jar,0,544
0,7815,The Year of Magical Thinking,4,546
1,5084,My Life in France,0,546
2,5211,A Fine Balance,0,546
3,40189,A Year in Provence,0,546
4,228345,The Orchid Thief: A True Story of Beauty and Obsession,0,546
5,23940,Junky,0,546
6,260785,Go,0,546
7,96123,All the President's Men,0,546
8,79790,Magical Thinking: True Stories,0,546
9,4135,I Like You: Hospitality Under the Influence,0,546
10,14891,A Tree Grows in Brooklyn,0,546
11,6295,Howl and Other Poems,0,546
12,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",3,546
13,2657,To Kill a Mockingbird,4,546
14,3228917,Outliers: The Story of Success,3,546
15,386187,Midnight in the Garden of Good and Evil,4,546
16,608287,Jesus' Son,3,546
17,4137,Me Talk Pretty One Day,4,546
18,16981,Invisible Man,4,546
19,13747,"Julie and Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",3,546
0,13708560,"Honor Thy Teacher (Honor, #2)",0,547
1,9442157,"Rock Hard (Sinners on Tour, #2)",4,547
2,8379374,"Backstage Pass (Sinners on Tour, #1)",5,547
3,13486122,"The Marriage Bargain (Marriage to a Billionaire, #1)",4,547
4,9436924,"Thoughtless (Thoughtless, #1)",5,547
5,11709423,"Effortless (Thoughtless, #2)",5,547
6,13451045,"Bared to You (Crossfire, #1)",0,547
7,6433344,"Fools Rush In (Weddings by Bella, #1)",0,547
0,3078702,Mutiara Ihya Ulumuddin,0,548
0,4687,The Cider House Rules,0,549
0,17255435,"A Shade of Vampire (A Shade of Vampire, #1)",0,551
0,9724238,"Tell to Win: Connect, Persuade, and Triumph with the Hidden Power of Story",5,552
1,13588394,The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,0,552
2,10326084,Brandwashed,5,552
3,13621226,Fascinate: Your 7 Triggers to Persuasion and Captivation,5,552
4,6663244,"Fascinate: Unlocking the Secret Triggers of Influence, Persuasion, and Captivation",0,552
5,11155044,Tales of the Revolution:  True Stories of People who are Poking the Box and Making a Difference,4,552
6,13502938,Stop Stealing Dreams,0,552
7,7155145,Linchpin: Are You Indispensable?,5,552
8,1319,The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,4,552
9,12848580,The Best Exotic Marigold Hotel,0,552
0,1912023,Shadow The Hedgehog,0,553
1,5383487,Sonic Select: Book One,0,553
2,13591296,"The Secret of the Fortune Wookiee  (Origami Yoda, #3)",0,553
3,10803806,Darth Paper Strikes Back (Origami Yoda #2),0,553
4,6609765,Out of My Mind,5,553
5,7150174,The Strange Case of Origami Yoda (Origami Yoda #1),5,553
6,389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",5,553
7,410009,Owl at Home (I Can Read ~ Level 2),5,553
8,136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",5,553
9,6149138,A Guide for Using Harry Potter and the Sorcerer's Stone/Other Harry Potter Books in the Classroom,5,553
10,2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",5,553
11,236093,"The Wonderful Wizard of Oz (Oz, #1)",5,553
12,13023,Alice in Wonderland,5,553
13,60177,"Ozma of Oz (Oz, #3)",5,553
14,6662883,Oz: The Wonderful Wizard of Oz,5,553
15,119324,"The Subtle Knife (His Dark Materials, #2)",5,553
16,2120932,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",5,553
17,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",5,553
0,53273693,A Traveler at the Gates of Wisdom,0,554
1,36684672,"Dragonflight (Dragonriders of Pern, #1)",4,554
2,45885495,His & Hers,0,554
3,51791252,The Vanishing Half,0,554
4,32864276,"Midnight Exposure (Midnight, #1)",0,554
5,30178223,"Midnight Obsession (Midnight, #4)",0,554
6,50690953,The Room Where It Happened: A White House Memoir,1,554
7,52129515,Untamed,4,554
8,25898216,Stamped from the Beginning: The Definitive History of Racist Ideas in America,0,554
9,40265832,How to Be an Antiracist,0,554
10,53897461,Night Deception,0,554
11,43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,0,554
12,32326398,Sometimes I Lie,3,554
13,687278,When Things Fall Apart: Heart Advice for Difficult Times,0,554
14,25817395,The Ex,0,554
15,455307,Play Dead (Elise Sandburg #1),0,554
16,35959740,Circe,5,554
17,1920089,The Wise Heart: A Guide to the Universal Teachings of Buddhist Psychology,0,554
18,22142172,"Good Sam (Kate Bradley Mystery, #1)",0,554
19,42368604,Lock Every Door,5,554
0,117015,Andrew Jackson,5,555
0,661803,The Flower Farmer: An Organic Grower's Guide to Raising and Selling Cut Flowers,0,558
1,12265613,Japan,0,558
2,18629658,"Tarzan of the Apes (Tarzan, #1)",0,558
3,23215481,The Harder They Come,3,558
4,6700510,Keynes and the Market,0,558
5,406627,Wall Street: A History: From Its Beginnings to the Fall of Enron,0,558
6,77587,"The Confusion (The Baroque Cycle, #2)",4,558
7,258669,"Night of the Wolf  (Legends of the Wolves, #2)",4,558
8,914886,"Wizard's First Rule (Sword of Truth, #1)",3,558
9,234184,"Stone of Tears (Sword of Truth, #2)",3,558
10,259560,The Gardener's Peony: Herbaceous and Tree Peonies,4,558
11,194655,The Tale of Genji,0,558
12,12383015,"The Lies of Locke Lamora (Gentleman Bastard, #1)",5,558
13,28348265,Field Guide to Missouri Ferns,4,558
14,4671,The Great Gatsby,5,558
15,2767052,"The Hunger Games (The Hunger Games, #1)",3,558
16,13496,"A Game of Thrones (A Song of Ice and Fire, #1)",4,558
17,34,"The Fellowship of the Ring (The Lord of the Rings, #1)",4,558
18,5907,"The Hobbit, or There and Back Again",4,558
19,234225,"Dune (Dune Chronicles, #1)",5,558
0,16115612,And the Mountains Echoed,0,559
1,336161,The Grouchy Ladybug,3,559
2,1031461,Stone Soup,4,559
3,407429,The Stinky Cheese Man and Other Fairly Stupid Tales,5,559
4,1025039,"Mars, Vol. 1",4,559
5,12266205,How to Eat a Cupcake,0,559
6,5759,Fight Club,0,559
7,1715,Metamorphoses,4,559
8,1371,The Iliad,4,559
9,17061,Coraline,0,559
10,24337,Ella Enchanted (Ella Enchanted #1),4,559
11,22232,"Stargirl (Stargirl, #1)",0,559
12,2914097,Paper Towns,0,559
13,231804,The Outsiders,4,559
14,242472,The Black Swan: The Impact of the Highly Improbable,0,559
15,55030,Cosmos,0,559
16,22463,The Origin of Species,0,559
17,133906,The Collected Poems,4,559
18,95819,The Poetry of Robert Frost,4,559
19,23919,The Complete Stories and Poems,4,559
0,1931757,The Uncommercial Traveller,0,560
1,10959,Sophie's World,4,560
2,10746542,The Sense of an Ending,0,560
3,13345780,Traveller of the Century,0,560
0,9413879,No Rest for the Dead,0,561
1,28187230,The Woman in Cabin 10,0,561
2,17695998,Dear Bob and Sue,0,561
3,36332136,The Mere Wife,3,561
4,31180265,Zen and Gone,0,561
5,37004373,Notes from the Fog: Stories,0,561
6,10996342,The Art of Fielding,0,561
7,776137,The Confessions of Max Tivoli,0,561
8,41077655,A Beautiful Place to Die,0,561
9,11588,The Shining,0,561
10,36373450,No One Tells You This,0,561
11,35604686,The Astonishing Color of After,3,561
12,31434883,Eleanor Oliphant Is Completely Fine,4,561
13,36203362,Motherhood,0,561
14,341735,Replay,4,561
15,8550813,I Shall Not Hate: A Gaza Doctor's Journey on the Road to Peace and Human Dignity,0,561
16,7069,The World According to Garp,0,561
17,28921,The Remains of the Day,0,561
18,63832,Blue Highways,0,561
19,63689,The Great Railway Bazaar,0,561
0,1622,A Midsummer Night's Dream,4,562
1,8127,"Anne of Green Gables (Anne of Green Gables, #1)",4,562
2,4395,The Grapes of Wrath,3,562
3,8852,Macbeth,3,562
4,5907,"The Hobbit, or There and Back Again",4,562
5,5129,Brave New World,3,562
6,4381,Fahrenheit 451,3,562
7,12938,King Lear,5,562
8,1420,Hamlet,3,562
9,5297,The Picture of Dorian Gray,5,562
10,7126,The Count of Monte Cristo,5,562
11,1381,The Odyssey,5,562
12,355697,All Quiet on the Western Front,5,562
13,4981,Slaughterhouse-Five,0,562
14,18490,Frankenstein,5,562
15,12985,The Tempest,4,562
16,890,Of Mice and Men,3,562
17,7624,Lord of the Flies,5,562
18,40425,"Tarzan of the Apes (Tarzan, #1)",5,562
19,52629,The Fifth Dominion (Imajica Part #1/2),5,562
0,13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",0,563
1,1168341,Physics of the Impossible,4,563
2,1881714,The Data Warehouse Lifecycle Toolkit: Practical Techniques for Building Data Warehouse and Business Intelligence Systems,4,563
3,6067782,Active Directory Cookbook,0,563
4,7003902,97 Things Every Programmer Should Know: Collective Wisdom from the Experts,4,563
5,515601,The C Programming Language,4,563
6,2335148,Making Things Happen: Mastering Project Management,0,563
7,748206,"The Data Warehouse ETL Toolkit: Practical Techniques for Extracting, Cleaning, Conforming, and Delivering Data",4,563
8,2524323,Excel 2003 VBA Programming with XML and ASP,0,563
9,2301223,Advanced JavaScript,0,563
10,2063654,"Access 2003 Programming by Example with VBA, XML, and ASP",0,563
11,1495532,"Destiny (Trinity, #3)",0,563
12,1495501,"Betrayal (Trinity, #1)",0,563
13,1495528,"Revenge (Trinity, #2)",0,563
14,3447679,"Blood and Memory (The Quickening, #2)",0,563
15,450697,"Bridge of Souls (The Quickening, #3)",0,563
16,3397612,"Myrren's Gift (The Quickening, #1)",0,563
17,768889,"A Storm of Swords: Steel and Snow (A Song of Ice and Fire, #3: Part 1 of 2)",0,563
18,147915,"A Storm of Swords: Blood and Gold (A Song of Ice and Fire, #3: Part 2 of 2)",0,563
19,822995,"A Clash of Kings (A Song of Ice and Fire, #2)",0,563
0,9520360,"The Son of Neptune (The Heroes of Olympus, #2)",5,564
1,10196566,"The Ranger's Apprentice, Book 6",0,564
2,127823,"The Icebound Land (Ranger's Apprentice, #3)",0,564
3,13139804,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History,5,564
4,19802287,"Seeking Allah, Finding Jesus: A Devout Muslim Encounters Christianity",0,564
5,181440,Seven Daughters and Seven Sons,0,564
0,11870085,The Fault in Our Stars,4,566
1,241823,Women Who Run With the Wolves: Myths and Stories of the Wild Woman Archetype,0,566
2,72657,Pedagogy of the Oppressed,0,566
3,250825,Race Matters,0,566
4,27091,Teaching to Transgress: Education as the Practice of Freedom,0,566
5,149218,The Last Opportunity: A Novel on Personal and Marital Improvement,0,566
6,770303,Juventud en éxtasis,0,566
0,11566956,Are You My Mother? A Comic Drama,0,567
1,4955,How We Are Hungry,5,567
2,4953,A Heartbreaking Work of Staggering Genius,5,567
3,6516450,What the Dog Saw and Other Adventures,3,567
4,3228917,Outliers: The Story of Success,4,567
5,40102,Blink: The Power of Thinking Without Thinking,3,567
6,2612,The Tipping Point: How Little Things Can Make a Big Difference,3,567
7,1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,4,567
8,641593,Meggs' History of Graphic Design,0,567
9,351385,"Cut to the Quick (Julian Kestrel Mysteries, #1)",0,567
10,3110,Assassination Vacation,4,567
11,130940,POPism: The Warhol Sixties,5,567
12,12844430,Let's Pretend This Never Happened: A Mostly True Memoir,0,567
13,13330537,"Garment of Shadows (Mary Russell, #12)",0,567
14,50833,Valley of the Dolls,0,567
15,243991,I Love Dick,0,567
16,1616626,London Noir,0,567
17,7360022,Bad Penny Blues,0,567
18,10600242,How to Be a Woman,0,567
19,6276190,I Drink for a Reason,4,567
0,42100944,Biochemistry Simplified Textbook of Biochemistry for Medical Students,0,568
0,43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,4,569
1,35099718,So You Want to Talk About Race,4,569
2,28256268,The Killer Whale Who Changed the World,4,569
3,23310743,Losers Take All,3,569
4,40796392,"Finder (Finder Chronicles, #1)",3,569
5,43726565,The Second Founding: How the Civil War and Reconstruction Remade the Constitution,3,569
6,16061340,"The Colossus Rises (Seven Wonders, #1)",1,569
7,28587957,Small Great Things,5,569
8,35068618,On the Come Up,4,569
9,36269116,Orphan Train,0,569
10,34051894,Slider,1,569
11,36373560,Indianapolis: The True Story of the Worst Sea Disaster in U.S. Naval History and the Fifty-Year Fight to Exonerate an Innocent Man,3,569
12,23316492,Bastards,3,569
13,35068520,Squeezed: Why Our Families Can't Afford America,2,569
14,38464992,Big Damn Hero (Firefly #1),1,569
15,25890355,"Paper and Fire (The Great Library, #2)",4,569
16,33913913,The Whiz Mob and the Grenadine Kid,3,569
17,25733983,Lab Girl,3,569
18,41181492,Booked: A Traveler's Guide to Literary Locations Around the World,1,569
19,25876967,"A Symphony of Echoes (The Chronicles of St. Mary's, #2)",4,569
0,14061758,Chemmeen,3,570
1,25241027,The Book of Ethan,0,570
2,24013720,Wind/Pinball: Two Novels,0,570
3,567610,How to Read a Book: The Classic Guide to Intelligent Reading,4,570
4,232109,"The Mouse and the Motorcycle (Ralph S. Mouse, #1)",0,570
5,2657,To Kill a Mockingbird,0,570
6,514210,The Way of Zen,0,570
7,13212463,One Day I Went Rambling,0,570
8,3217358,Not Norman: A Goldfish Story,5,570
9,621739,Millions of Cats,0,570
10,3298907,Women Writers Pre-Revolutionary France,0,570
11,46787,Uncle Tom's Cabin,0,570
12,4971790,Alice's Adventures in Wonderland and Through the Looking Glass,0,570
13,24284,Les Misérables,0,570
14,84979,Pride and Prejudice,0,570
0,34231676,Invisible (Invisible #1),0,571
1,13145,"Along Came a Spider (Alex Cross, #1)",0,571
2,38746485,Becoming,0,571
3,41957126,Verity,0,571
4,30688763,My Not So Perfect Life,0,571
5,34273236,Little Fires Everywhere,0,571
6,31415529,Come Sundown,0,571
7,34684620,Without Merit,0,571
8,32283133,"Origin (Robert Langdon, #5)",0,571
9,22557272,The Girl on the Train,0,571
10,42156,"Something Borrowed (Darcy & Rachel, #1)",0,571
11,26699583,The Missing Wife,0,571
12,29430012,A Gentleman in Moscow,0,571
13,24035804,"Storm and Silence (Storm and Silence, #1)",0,571
14,32330513,Happily ​Ever After (Cinder & Ella #2),0,571
15,10913,Keeping Faith,0,571
16,24817626,Go Set a Watchman,0,571
17,22609310,Confess,3,571
18,17802747,What She Left Behind,4,571
19,19486412,Big Little Lies,4,571
0,23395974,உறங்காத  கண்கள்,0,572
1,24431358,"Cold-Hearted Rake (The Ravenels, #1)",0,572
2,18669631,மரகதலிங்கம் [Maragatha Lingam],3,572
3,114162,"Secrets of a Summer Night (Wallflowers, #1)",0,572
0,18056778,"Stutter Creek (Stutter Creek, #1)",0,573
1,22588187,"Lilac Lane (Stutter Creek, #2)",0,573
2,23212667,All the Missing Girls,0,573
3,26109394,Fool Me Once,0,573
4,25814204,No One Knows,0,573
5,25574782,Pretty Girls,0,573
6,25596593,"Known (Bone Secrets, #5)",0,573
7,17975977,"Alone (Bone Secrets, #4)",0,573
8,10203130,"Beg for Mercy (Dead Wrong, #1)",0,573
0,17286747,"Necessary Lies (Necessary Lies, #1)",0,574
1,39333782,Gracie's Secret,0,574
2,29104226,A Mother's Secret,0,574
3,9867809,The Reservoir,0,574
4,6081785,Haunting Bombay,0,574
5,32148570,Before We Were Yours,0,574
6,18160436,The Letter,0,574
7,2935923,In the Convent of Little Flowers: Stories,0,574
8,3553026,The Forbidden Daughter,0,574
9,29437949,Behind Closed Doors,0,574
10,26014651,Mothering Sunday,0,574
11,4989,The Red Tent,0,574
12,10474831,A Mother's Secret,0,574
13,21474432,Of Marriageable Age,0,574
14,34462403,A Daughter's Courage,0,574
15,14864,Plain Truth,0,574
16,1934364,The Vizard Mask,0,574
17,32054095,"The Child (Kate Waters, #2)",0,574
18,29638254,The Secret Wife,0,574
19,4820,"Mayflower: A Story of Courage, Community, and War",0,574
0,24368076,The Complete Patrick Melrose Novels,0,575
1,392819,Some Hope: A Trilogy,0,575
2,33797939,Dunbar,0,575
3,15795418,Some Hope,0,575
4,9723661,At Last,0,575
5,18490609,Lost for Words,0,575
6,1077554,"Bad News (Patrick Melrose, #2)",0,575
7,466349,Mother's Milk,0,575
8,13514899,Never Mind,0,575
9,11717571,The Patrick Melrose Novels,0,575
10,35721148,"The Fifth to Die (4MK Thriller, #2)",0,575
11,31125554,"The Fourth Monkey (4MK Thriller, #1)",0,575
12,35263935,Watermelon Snow,0,575
13,37786306,The Unkindness of Ravens,0,575
14,32812232,"Men and Monsters (Nightfall, #2)",0,575
15,26723372,Conquistador Voices (vol I): The Spanish Conquest of the Americas as Recounted Largely by the Participants,0,575
16,36241484,Chasing Life (Book One),0,575
17,24909485,"Unforgiven (Fallen, #5)",0,575
18,129877,The Guide,0,575
19,20318206,"The Whispering Skull (Lockwood & Co., #2)",0,575
0,41837243,Lock Every Door,0,577
0,1345610,The History of the Decline and Fall of the Roman Empire Volume III,0,578
1,50165554,One Billion Americans: The Case for Thinking Bigger,0,578
2,53263732,The Affordable City: Strategies for Putting Housing Within Reach,0,578
3,10408011,Chavs: The Demonization of the Working Class,0,578
4,29889201,"The Plague of War: Athens, Sparta, and the Struggle for Ancient Greece",0,578
5,30652247,"How to Kill a City: Gentrification, Inequality, and the Fight for the Neighborhood",0,578
6,32191706,The Color of Law: A Forgotten History of How Our Government Segregated America,0,578
7,25852784,Evicted: Poverty and Profit in the American City,0,578
8,433281,Racism without Racists: Color-Blind Racism and the Persistence of Racial Inequality in the United States,0,578
9,52754093,The Pioneers: The Heroic Story of the Settlers Who Brought the American Ideal West,0,578
10,25489625,Between the World and Me,0,578
11,6792458,The New Jim Crow: Mass Incarceration in the Age of Colorblindness,0,578
12,43708708,White Fragility: Why It’s So Hard for White People to Talk About Racism,0,578
13,40265832,How to Be an Antiracist,0,578
14,41709894,The Impeachers: The Trial of Andrew Johnson and the Dream of a Just Nation,0,578
15,23692271,Sapiens: A Brief History of Humankind,0,578
16,51187948,"The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz",4,578
17,52505707,MBS: The Rise to Power of Mohammed bin Salman,3,578
18,38376040,"The Border (Power of the Dog, #3)",0,578
19,23602561,The Cartel (Power of the Dog #2),0,578
0,3509713,Spiritual Alchemy: The Hermetic Art of Spiritual Transformation,0,579
1,48855,The Diary of a Young Girl,0,579
2,900065,The Berenstain Bears and the Messy Room,3,579
3,858719,Clifford the Big Red Dog,3,579
4,420297,Curious George,3,579
5,233093,The Cat in the Hat,3,579
6,3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",2,579
7,23772,Green Eggs and Ham,3,579
8,24178,Charlotte's Web,3,579
